Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Nikolas Motta,-230,Cameron Vancamp,+195,UFC Fight Night 211,Sep 17th 2022
Nikolas Motta,+160,Jim Miller,-185,UFC,Feb 19th 2022
Nikolas Motta,+100,Jim Miller,-120,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Brad Morris,+210,Jason Brilz,-270,UFC Fight Night 15: Diaz vs Neer,Sep 17th 2008
Brad Morris,+190,Cain Velasquez,-250,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
Sergey Morozov,-200,Journey Newson,+170,UFC Fight Night 217,Dec 17th 2022
Sergey Morozov,-110,Raulian Paiva,-110,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Sergey Morozov,-200,Douglas Silva de Andrade,+170,UFC 271,Feb 12th 2022
Sergey Morozov,+130,Khalid Taha,-150,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
Sergey Morozov,+450,Umar Nurmagomedov,-625,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Maryna Moroz,-162,Joanne Wood,+136,UFC,Mar 9th 2024
Maryna Moroz,+130,Karine Silva,-155,UFC 292: Sterling vs O'Malley,Aug 19th 2023
Maryna Moroz,-150,Jennifer Maia,+130,UFC Fight Night 215,Nov 19th 2022
Maryna Moroz,+170,Mariya Agapova,-200,UFC Fight Night 204,Mar 5th 2022
Maryna Moroz,+135,Sabina Mazo,-175,UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019
Maryna Moroz,-140,Angela Hill,+100,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Maryna Moroz,+170,Carla Esparza,-230,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
Maryna Moroz,-280,Danielle Taylor,+200,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Maryna Moroz,-260,Cristina Stanciu,+180,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Maryna Moroz,-170,Valerie Letourneau,+130,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Maryna Moroz,+375,Joanne Calderwood,-565,UFC Fight Night 64: Gonzaga vs. Cro Cop II,Apr 11th 2015
Dan Moret,+195,Jared Gordon,-275,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Dan Moret,+135,Alex White,-175,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Dan Moret,+325,Gilbert Burns,-475,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Alex Morono,-278,Niko Price,+225,UFC,Jun 2nd 2024
Alex Morono,-350,Court McGee,+240,UFC,Apr 6th 2024
Alex Morono,+130,Joaquin Buckley,-175,UFC,Oct 8th 2023
Alex Morono,-325,Tim Means,+275,UFC Fight Night: Smith vs Walker,May 13th 2023
Alex Morono,+220,Santiago Ponzinibbio,-260,UFC 282,Dec 10th 2022
Alex Morono,-110,Matthew Semelsberger,-110,UFC 277: Pena vs. Nunes 2,Jul 30th 2022
Alex Morono,-270,Mickey Gall,+230,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Alex Morono,-205,David Zawada,+165,UFC Fight Night 191,Sep 4th 2021
Alex Morono,+270,Anthony Pettis,-330,UFC Fight Night 183: Thompson vs. Neal,Dec 19th 2020
Alex Morono,-300,Rhys McKee,+250,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Alex Morono,-130,Max Griffin,-110,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
Alex Morono,-190,Zak Ottow,+150,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Alex Morono,+145,Kenan Song,-185,UFC Fight Night 141: Blaydes vs. Ngannou 2,Nov 24th 2018
Alex Morono,-110,Jordan Mein,-130,UFC on FOX 30: Alvarez vs. Poirier 2,Jul 28th 2018
Alex Morono,-150,Keita Nakamura,+110,UFC Fight Night 117: Saint Preux vs. Okami,Sep 22nd 2017
Alex Morono,+110,Niko Price,-150,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Alex Morono,+110,James Moontasri,-150,UFC on FOX 22: VanZant vs. Waterson,Dec 17th 2016
Alex Morono,+190,Kyle Noke,-270,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Alex Morono,+130,Donald Cerrone,-150,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
Alex Morono,-195,Kalinn Williams,+155,UFC 247: Jones vs. Reyes,Feb 8th 2020
Alex Morono,-215,Josh Burkman,+185,UFC Fight Night 126: Cerrone vs. Medeiros,Feb 18th 2018
Brandon Moreno,-250,Brandon Royval,+205,UFC,Feb 25th 2024
Brandon Moreno,-186,Alexandre Pantoja,+144,UFC,Jul 9th 2023
Brandon Moreno,-160,Kai Kara-France.,+140,UFC 277: Pena vs. Nunes 2,Jul 30th 2022
Brandon Moreno,-185,Deiveson Figueiredo,+155,UFC 270,Jan 22nd 2022
Brandon Moreno,+205,Deiveson Figueiredo,-240,UFC 263: Adesanya vs. Vettori 2,Jun 12th 2021
Brandon Moreno,+235,Deiveson Figueiredo,-275,UFC 256: Figueiredo vs. Moreno,Dec 12th 2020
Brandon Moreno,-205,Brandon Royval,+175,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
Brandon Moreno,+100,Kai Kara-France,-130,UFC 245: Usman vs. Covington,Dec 14th 2019
Brandon Moreno,+135,Askar Askarov,-175,UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019
Brandon Moreno,-170,Alexandre Pantoja,+130,UFC Fight Night 129: Maia vs. Usman,May 19th 2018
Brandon Moreno,-150,Sergio Pettis,+110,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
Brandon Moreno,-120,Dustin Ortiz,-120,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
Brandon Moreno,-175,Ryan Benoit,+135,UFC: The Ultimate Fighter 24 Finale,Dec 3rd 2016
Brandon Moreno,+250,Louis Smolka,-350,UFC Fight Night 96: Lineker vs. Dodson,Oct 1st 2016
Vinicius Moreira,+130,Isaac Villanueva,-150,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Vinicius Moreira,+120,Paul Craig,-160,UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019
Vinicius Moreira,+175,Eryk Anders,-245,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Vinicius Moreira,+195,Alonzo Menifield,-275,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
Richardson Moreira,+160,Ildemar Alcantara,-210,UFC 183: Silva vs. Diaz,Jan 31st 2015
Christian Morecraft,+150,Pat Barry,-180,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
Christian Morecraft,+200,Matt Mitrione,-280,UFC On Versus 4,Jun 26th 2011
Christian Morecraft,-170,Sean McCorkle,+140,UFC Fight Night 24: Nogueira vs. Davis,Mar 26th 2011
Michael Morales,-218,Neil Magny,+180,UFC,Aug 24th 2024
Michael Morales,-250,Jake Matthews,+175,UFC,Nov 18th 2023
Michael Morales,-225,Max Griffin,+163,UFC Fight Night,Jul 2nd 2023
Michael Morales,-500,Adam Fugitt,+385,UFC 277: Pena vs. Nunes 2,Jul 30th 2022
Michael Morales,-155,Trevin Giles,+135,UFC 270,Jan 22nd 2022
Omar Morales,-125,Chris Duncan,+105,UFC 286,Mar 18th 2023
Omar Morales,-150,Uros Medic,+130,UFC Fight Night 2010,May 21st 2022
Omar Morales,-190,Jonathan Pearce,+165,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Omar Morales,-135,Giga Chikadze,+115,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Omar Morales,-215,Gabriel Benitez,+165,UFC on ESPN+ 29: Smith vs. Teixeira,May 13th 2020
Omar Morales,-150,Dong Hyun Ma,+120,UFC on ESPN+ 23: Edgar vs. The Korean Zombie,Dec 21st 2019
Omar Morales,-180,Shane Young,+155,UFC 260: Miocic vs. Ngannou 2,Mar 27th 2021
Vince Morales,+140,Miles Johns,-160,UFC Fight Night 215,Nov 19th 2022
Vince Morales,+130,Jonathan Martinez,-150,UFC Fight Night 2010,May 21st 2022
Vince Morales,+160,Louis Smolka,-185,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Vince Morales,-180,Drako Rodriguez,+155,UFC 265: Lewis vs. Gane,Aug 7th 2021
Vince Morales,+185,Benito Lopez,-265,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
Vince Morales,+165,Aiemann Zahabi,-215,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th 2019
Vince Morales,+255,Yadong Song,-365,UFC Fight Night 141: Blaydes vs. Ngannou 2,Nov 24th 2018
Vince Morales,+110,Chris Gutierrez,-150,UFC on ESPN 9: Woodley vs. Burns,May 30th 2020
Joseph Morales,+100,Eric Shelton,-140,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Joseph Morales,+125,Deiveson Figueiredo,-165,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Joseph Morales,+140,Roberto Sanchez,-180,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
Leonardo Morales,-245,Jose Quinonez,+175,UFC Fight Night 68: Henderson vs. Boetsch,Jun 6th 2015
Albert Morales,+175,Manny Bermudez,-245,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Albert Morales,-120,Benito Lopez,-120,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
Albert Morales,+190,Brett Johns,-270,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
Albert Morales,-105,Andre Soukhamthath,-135,UFC 209: Woodley vs. Thompson 2,Mar 4th 2017
Albert Morales,+185,Thomas Almeida,-265,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
Albert Morales,-150,Alejandro Perez,+110,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
John Moraga,-105,Deiveson Figueiredo,-135,UFC Fight Night 135: Gaethje vs. Vick,Aug 25th 2018
John Moraga,+145,Wilson Reis,-170,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
John Moraga,+305,Magomed Bibulatov,-425,UFC 216: Ferguson vs. Lee,Oct 7th 2017
John Moraga,-230,Ashkan Mokhtarian,+170,UFC Fight Night 110: Lewis vs. Hunt,Jun 10th 2017
John Moraga,+140,Sergio Pettis,-180,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
John Moraga,-245,Matheus Nicolau,+175,UFC: The Ultimate Fighter 23 Finale: Team Joanna vs. Team Claudia,Jul 8th 2016
John Moraga,+335,Joseph Benavidez,-505,UFC 187: Johnson vs. Cormier,May 23rd 2015
John Moraga,-400,Willie Gates,+280,UFC on FOX 13: Dos Santos vs. Miocic,Dec 13th 2014
John Moraga,+190,Justin Scoggins,-250,UFC Fight Night 50: Souza vs. Mousasi,Sep 5th 2014
John Moraga,+235,John Dodson,-315,UFC Fight Night 42: Henderson vs. Khabilov,Jun 7th 2014
John Moraga,-270,Dustin Ortiz,+190,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
John Moraga,+260,Demetrious Johnson,-380,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
John Moraga,+125,Chris Cariaso,-165,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
John Moraga,+200,Ulysses Gomez,-240,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
Marlon Moraes,+155,Yadong Song,-180,UFC,Mar 12th 2022
Marlon Moraes,-110,Merab Dvalishvili,-110,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Marlon Moraes,-175,Rob Font,+150,UFC Fight Night 183: Thompson vs. Neal,Dec 19th 2020
Marlon Moraes,-135,Cory Sandhagen,+115,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Marlon Moraes,-175,Henry Cejudo,+150,UFC 238: Cejudo vs. Moraes,Jun 8th 2019
Marlon Moraes,-215,Raphael Assuncao,+165,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
Marlon Moraes,+150,Jimmie Rivera,-190,UFC Fight Night 131: Rivera vs. Moraes,Jun 1st 2018
Marlon Moraes,-175,Aljamain Sterling,+135,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
Marlon Moraes,-120,John Dodson,-120,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
Marlon Moraes,-210,Raphael Assuncao,+160,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
Marlon Moraes,-175,Jose Aldo,+135,UFC 245: Usman vs. Covington,Dec 14th 2019
Sheymon Moraes,+105,Andre Fili,-145,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
Sheymon Moraes,-105,Sodiq Yusuff,-135,UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019
Sheymon Moraes,+125,Julio Arce,-165,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Sheymon Moraes,-125,Matt Sayles,-115,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
Sheymon Moraes,+285,Zabit Magomedsharipov,-405,UFC Fight Night 122: Bisping vs. Gastelum,Nov 25th 2017
Sergio Moraes,+150,James Krause,-190,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Sergio Moraes,+140,Warlley Alves,-160,UFC 237: Namajunas vs. Andrade,May 11th 2019
Sergio Moraes,+160,Anthony Rocco Martin,-210,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Sergio Moraes,-185,Ben Saunders,+145,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Sergio Moraes,+180,Tim Means,-260,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Sergio Moraes,+314,Kamaru Usman,-440,UFC Fight Night 116: Rockhold vs. Branch,Sep 16th 2017
Sergio Moraes,-210,Davi Ramos,+160,UFC Fight Night 106: Belfort vs. Gastelum,Mar 11th 2017
Sergio Moraes,-185,Zak Ottow,+145,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
Sergio Moraes,-475,Luan Chagas,+325,UFC 198: Werdum vs. Miocic,May 14th 2016
Sergio Moraes,-115,Omari Akhmedov,-125,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
Sergio Moraes,-350,Mickael Lebout,+250,UFC Fight Night 64: Gonzaga vs. Cro Cop II,Apr 11th 2015
Sergio Moraes,-230,Neil Magny,+170,UFC 163: Aldo vs. Jung,Aug 3rd 2013
Sergio Moraes,-265,Renee Forte,+185,UFC 153: Silva vs. Bonnar,Oct 13th 2012
Sergio Moraes,+200,Cezar Ferreira,-280,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
James Moontasri,-150,Alex Morono,+110,UFC on FOX 22: VanZant vs. Waterson,Dec 17th 2016
James Moontasri,+185,Alex Oliveira,-265,UFC on FOX 20: Holm vs. Shevchenko,Jul 23rd 2016
James Moontasri,-290,Anton Zafir,+210,UFC 193: Rousey vs. Holm,Nov 14th 2015
James Moontasri,+135,Kevin Lee,-175,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
James Moontasri,-245,Cody Pfister,+175,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
James Moontasri,+160,Joe Ellenberger,-210,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
Nicco Montano,+115,Julianna Pena,-155,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
Steve Montgomery,-270,Daniel Kelly,+190,UFC 193: Rousey vs. Holm,Nov 14th 2015
Steve Montgomery,-185,Tony Sims,+145,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
Erick Montano,+140,Max Griffin,-180,UFC Fight Night 98: Dos Anjos vs. Ferguson,Nov 5th 2016
Erick Montano,+250,Randy Brown,-350,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
Augusto Montano,+225,Belal Muhammad,-305,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
Augusto Montano,-170,Cathal Pendred,+130,UFC 188: Velasquez vs. Werdum,Jun 13th 2015
Darrell Montague,-165,Willie Gates,+125,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
Darrell Montague,+130,Kyoji Horiguchi,-170,UFC Fight Night 40: Brown vs. Silva,May 10th 2014
Darrell Montague,+200,John Dodson,-280,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
Jeff Molina,-200,Zhalgas Zhumagulov,+170,UFC Fight Night 211,Jun 4th 2022
Jeff Molina,-170,Daniel Lacerda,+145,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Mike Pyle,+175,Zak Ottow,-245,UFC 222: Cyborg vs. Kunitskaya,Mar 3rd 2018
Mike Pyle,+140,Alex Garcia,-180,UFC 207: Nunes vs. Rousey,Dec 30th 2016
Mike Pyle,+140,Alberto Mina,-180,UFC Fight Night 90: Dos Anjos vs. Alvarez,Jul 7th 2016
Mike Pyle,+120,Sean Spencer,-160,UFC Fight Night 82: Hendricks vs. Thompson,Feb 6th 2016
Mike Pyle,+165,Colby Covington,-215,UFC 187: Johnson vs. Cormier,May 23rd 2015
Mike Pyle,+150,Jordan Mein,-190,UFC Fight Night 49: Henderson vs. Dos Anjos,Aug 23rd 2014
Mike Pyle,-165,T.J. Waldburger,+125,UFC 170: Rousey vs. McMann,Feb 22nd 2014
Mike Pyle,+100,Matt Brown,-140,UFC Fight Night 26: Shogun vs. Sonnen,Aug 17th 2013
Mike Pyle,+160,Rick Story,-210,UFC 160: Velasquez vs. Silva II,May 25th 2013
Mike Pyle,-225,James Head,+175,UFC: The Ultimate Fighter 16 Finale,Dec 15th 2012
Mike Pyle,-185,Josh Neer,+145,UFC on FX 3: Johnson vs. McCall,Jun 8th 2012
Mike Pyle,-425,Ricardo Funch,+320,UFC 142: Aldo vs. Mendes,Jan 14th 2012
Mike Pyle,+100,Rory Macdonald,-140,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
Mike Pyle,+155,Ricardo Almeida,-195,UFC 128: Shogun vs. Jones,Mar 19th 2011
Mike Pyle,+330,John Hathaway,-450,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
Mike Pyle,+105,Jesse Lennox,-135,UFC 115: Liddell vs. Franklin,Jun 12th 2010
Mike Pyle,-110,Jake Ellenberger,-120,UFC 108: Evans vs Silva,Jan 2nd 2010
Mike Pyle,-150,Chris Wilson,+120,UFC Fight Night 19,Sep 16th 2009
Mike Pyle,+300,Brock Larson,-420,UFC 98: Evans vs Machida,May 23rd 2009
Ashkan Mokhtarian,+170,Ryan Benoit,-230,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Suman Mokhtarian,+130,Seungwoo Choi,-160,UFC on ESPN+ 23: Edgar vs. The Korean Zombie,Dec 21st 2019
Joe Pyfer,-162,Marc-Andre Barriault,+136,UFC 303,Jun 30th 2024
Joe Pyfer,-192,Jack Hermansson,+160,UFC,Feb 11th 2024
Joe Pyfer,-300,Gerald Meerschaert,+250,UFC 287,Apr 8th 2023
Joe Pyfer,-300,Alen Amedovski,+250,UFC Fight Night 211,Sep 17th 2022
Thiago Moises,-110,Ludovit Klein,-120,UFC Fight Night,Jun 8th 2024
Thiago Moises,-360,Mitch Ramirez,+280,UFC,Mar 16th 2024
Thiago Moises,-120,Benoit Saint-Denis,-110,UFC on ESPN: Gane vs. Spivak,Sep 2nd 2023
Thiago Moises,-300,Melquizael Costa,+250,UFC 283,Jan 21st 2023
Thiago Moises,-300,Christos Giagos,+250,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Thiago Moises,-200,Joel Alvarez,+165,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
Thiago Moises,+375,Islam Makhachev,-500,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
Thiago Moises,+120,Alexander Hernandez,-140,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
Thiago Moises,+145,Bobby Green,-170,UFC on ESPN+ 39: Hall vs. Silva,Oct 31st 2020
Thiago Moises,-155,Michael Johnson,+135,UFC on ESPN+ 29: Smith vs. Teixeira,May 13th 2020
Thiago Moises,+285,Damir Ismagulov,-405,UFC on ESPN+ 15: Andrade vs. Zhang,Aug 31st 2019
Thiago Moises,-150,Kurt Holobaugh,+125,UFC 237: Namajunas vs. Andrade,May 11th 2019
Thiago Moises,+150,Beneil Dariush,-190,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Nate Mohr,+130,Dennis Siver,-160,UFC 93: Franklin vs Henderson,Jan 17th 2009
Muhammad Mokaev,+120,Manel Kape,-142,UFC,Jul 28th 2024
Muhammad Mokaev,-310,Alex Perez,+250,UFC,Mar 2nd 2024
Muhammad Mokaev,-649,Tim Elliott,+400,UFC 294,Oct 21st 2023
Muhammad Mokaev,-800,Jafel Filho,+550,UFC 286,Mar 18th 2023
Muhammad Mokaev,-700,Malcolm Gordon,+500,UFC 281,Oct 22nd 2022
Muhammad Mokaev,-490,Charles Johnson,+380,UFC Fight Night: Blaydes vs. Aspinall,Jul 23rd 2022
Muhammad Mokaev,-180,Cody Durden,+155,UFC Fight Night 205,Mar 19th 2022
Renato Moicano,+110,Jalin Turner,-130,UFC,Apr 13th 2024
Renato Moicano,-120,Drew Dober,-110,UFC Fight Night,Feb 4th 2024
Renato Moicano,-110,Brad Riddell,-110,UFC 281,Nov 12th 2022
Renato Moicano,+170,Rafael Dos Anjos,-200,UFC Fight Night 204,Mar 5th 2022
Renato Moicano,-180,Alex Hernandez,+155,UFC 271,Feb 12th 2022
Renato Moicano,-190,Jai Herbert,+165,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Renato Moicano,-105,Rafael Fiziev,-115,UFC 256: Figueiredo vs. Moreno,Dec 12th 2020
Renato Moicano,-120,Chan Sung Jung,-120,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
Renato Moicano,-120,Jose Aldo,-120,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
Renato Moicano,-165,Cub Swanson,+125,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
Renato Moicano,+140,Calvin Kattar,-180,UFC 223: Nurmagomedov vs. Iaquinta,Apr 7th 2018
Renato Moicano,-180,Brian Ortega,+140,UFC 214: Cormier vs. Jones 2,Jul 29th 2017
Renato Moicano,+125,Jeremy Stephens,-165,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Renato Moicano,+155,Zubaira Tukhugov,-195,UFC 198: Werdum vs. Miocic,May 14th 2016
Roxanne Modafferi,+210,Casey O'Neill,-250,UFC 271,Feb 12th 2022
Roxanne Modafferi,+190,Taila Santos,-225,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Roxanne Modafferi,+190,Viviane Araujo,-225,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Roxanne Modafferi,+205,Andrea Lee,-240,UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020
Roxanne Modafferi,-165,Lauren Murphy,+125,UFC on ESPN 11: Blaydes vs. Volkov,Jun 20th 2020
Roxanne Modafferi,+330,Maycee Barber,-400,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
Roxanne Modafferi,-110,Jennifer Maia,-130,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
Roxanne Modafferi,+265,Antonina Shevchenko,-385,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Roxanne Modafferi,+260,Sijara Eubanks,-380,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Roxanne Modafferi,+130,Barb Honchak,-170,UFC: The Ultimate Fighter 27 Finale: Tavares vs. Adesanya,Jul 6th 2018
Roxanne Modafferi,+125,Nicco Montano,-165,UFC: The Ultimate Fighter 26 Finale,Dec 1st 2017
Roxanne Modafferi,+170,Raquel Pennington,-230,UFC: The Ultimate Fighter 18 Finale,Nov 30th 2013
Bobby Moffett,+170,Enrique Barzola,-230,UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019
Bobby Moffett,-185,Bryce Mitchell,+145,UFC on ESPN+ 6: Thompson vs. Pettis,Mar 23rd 2019
Bobby Moffett,+175,Chas Skelly,-245,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Claudio Puelles,+110,Fares Ziam,-130,UFC,Feb 25th 2024
Claudio Puelles,+170,Dan Hooker,-200,UFC 281,Nov 12th 2022
Claudio Puelles,-175,Clay Guida,+150,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
Claudio Puelles,-150,Chris Gruetzemacher,+130,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Claudio Puelles,+250,Jordan Leavitt,-300,UFC Fight Night 189: Rozenstruik vs. Sakai,Jun 5th 2021
Claudio Puelles,-215,Marcos Mariano,+165,UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019
Claudio Puelles,+220,Felipe Silva,-300,UFC Fight Night 129: Maia vs. Usman,May 19th 2018
Claudio Puelles,+135,Martin Bravo,-175,UFC Fight Night 98: Dos Anjos vs. Ferguson,Nov 5th 2016
Lucie Pudilova,-138,Luana Carolina,+105,UFC Fight Night,Jul 20th 2024
Lucie Pudilova,-105,Ailin Perez,-125,UFC,Nov 18th 2023
Lucie Pudilova,-175,Joselyne Edwards,+150,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
Lucie Pudilova,-210,Yanan Wu,+180,UFC 278: Usman vs. Edwards 2,Aug 20th 2022
Lucie Pudilova,-150,Justine Kish,+120,UFC on ESPN+ 24: Blaydes vs. Dos Santos,Jan 25th 2020
Lucie Pudilova,+170,Antonina Shevchenko,-230,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Lucie Pudilova,-110,Liz Carmouche,-110,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Lucie Pudilova,-130,Irene Aldana,-110,UFC 228: Woodley vs. Till,Sep 8th 2018
Lucie Pudilova,-120,Ji Yeon Kim,-120,UFC Fight Night 111: Holm vs. Correia,Jun 17th 2017
Lucie Pudilova,+325,Lina Lansberg,-475,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Lucie Pudilova,-185,Sarah Moras,+155,UFC Fight Night 126: Cerrone vs. Medeiros,Feb 18th 2018
Takeya Mizugaki,+175,Eddie Wineland,-245,UFC on FOX 22: VanZant vs. Waterson,Dec 17th 2016
Takeya Mizugaki,+280,Cody Garbrandt,-400,UFC 202: Diaz vs. McGregor 2,Aug 20th 2016
Takeya Mizugaki,-245,George Roop,+175,UFC Fight Night 75: Nelson vs. Barnett,Sep 26th 2015
Takeya Mizugaki,+160,Aljamain Sterling,-210,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
Takeya Mizugaki,+250,Dominick Cruz,-350,UFC 178: Johnson vs. Cariaso,Sep 27th 2014
Takeya Mizugaki,-150,Francisco Rivera,+110,UFC 173: Barao vs. Dillashaw,May 24th 2014
Takeya Mizugaki,-270,Nam Phan,+190,UFC Fight Night 33: Hunt vs. Bigfoot,Dec 6th 2013
Takeya Mizugaki,+165,Erik Perez,-215,UFC Fight Night 27: Condit vs. Kampmann II,Aug 28th 2013
Takeya Mizugaki,-175,Bryan Caraway,+135,UFC on Fuel TV 8: Silva vs. Stann,Mar 2nd 2013
Takeya Mizugaki,-350,Jeff Hougland,+250,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
Takeya Mizugaki,-190,Chris Cariaso,+150,UFC 144: Edgar vs. Henderson,Feb 25th 2012
