Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Desmond Green,+160,Rustam Khabilov,-210,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Desmond Green,+115,Josh Emmett,-155,UFC 210: Cormier vs. Johnson 2,Apr 8th 2017
Michael Graves,-175,Bojan Velickovic,+135,UFC 201: Lawler vs. Woodley,Jul 30th 2016
Michael Graves,-160,Randy Brown,+120,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
Guto Inocente,-185,Anthony Perosh,+145,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Chris Indich,-125,Vik Grujic,-115,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
Nassourdine Imavov,-188,Brendan Allen,+140,UFC,Sep 28th 2024
Nassourdine Imavov,-125,Jared Cannonier,+100,UFC,Jun 9th 2024
Nassourdine Imavov,-150,Roman Dolidze,+125,UFC Fight Night,Feb 4th 2024
Nassourdine Imavov,+100,Ikram Aliskerov,-125,UFC 294,Oct 21st 2023
Nassourdine Imavov,+109,Chris Curtis,-129,UFC 289,Jun 10th 2023
Nassourdine Imavov,-170,Sean Strickland,+145,UFC Fight Night 218,Jan 14th 2023
Nassourdine Imavov,-190,Kelvin Gastelum,+160,UFC Fight Night 218,Jan 14th 2023
Nassourdine Imavov,-180,Joaquin Buckley,+155,UFC Fight Night: Gane vs. Tuivasa,Sep 3rd 2022
Nassourdine Imavov,+130,Edmen Shahbazyan,-150,UFC 268: Usman vs. Covington 2,Nov 6th 2021
Nassourdine Imavov,-105,Ian Heinisch,-115,UFC on ESPN: Sandhagen vs. Dillashaw,Jul 24th 2021
Nassourdine Imavov,-105,Phil Hawes,-115,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Zelim Imadaev,+115,Michel Pereira,-135,UFC on ESPN+ 34: Overeem vs. Sakai,Sep 5th 2020
Zelim Imadaev,-265,Danny Roberts,+185,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Zelim Imadaev,-215,Max Griffin,+165,UFC 236: Holloway vs. Poirier 2,Apr 13th 2019
Steve Cantwell,+180,Riki Fukuda,-260,UFC 144: Edgar vs. Henderson,Feb 25th 2012
Steve Cantwell,-165,Mike Massenzio,+135,UFC 136: Edgar vs. Maynard 3,Oct 8th 2011
Steve Cantwell,+110,Cyrille Diabate,-140,UFC On Versus 3: Sanchez vs. Kampmann,Mar 3rd 2011
Steve Cantwell,-270,Brian Stann,+210,UFC Fight Night 19,Sep 16th 2009
Steve Cantwell,+190,Luis Cane,-250,UFC 97: Redemption,Apr 18th 2009
Steve Cantwell,-350,Razak Al-Hussan,+260,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
Guido Cannetti,+285,Mario Bautista,-350,UFC Fight Night 221,Mar 11th 2023
Guido Cannetti,+220,Randy Costa,-260,UFC Vegas 57,Oct 1st 2022
Guido Cannetti,-125,Kris Moutinho,+105,UFC,Mar 12th 2022
Guido Cannetti,+185,Mana Martinez,-225,UFC on ESPN: Barboza vs. Chikadze,Aug 28th 2021
Guido Cannetti,+180,Marlon Vera,-260,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
Guido Cannetti,+120,Diego Rivas,-160,UFC Fight Night 129: Maia vs. Usman,May 19th 2018
Guido Cannetti,+220,Kyung Ho Kang,-300,UFC Fight Night 124: Stephens vs. Choi,Jan 14th 2018
Guido Cannetti,+335,Hugo Viana,-505,UFC 190: Rousey vs. Correia,Aug 1st 2015
Guido Cannetti,+100,Henry Briones,-140,UFC 180: Werdum vs. Hunt,Nov 15th 2014
Kevin Jousset,+110,Bryan Battle,-150,UFC,Sep 28th 2024
Kevin Jousset,-210,Jared Gooden,+170,UFC,May 11th 2024
Kevin Jousset,-170,Kenan Song,+142,UFC,Dec 10th 2023
Jared Cannonier,+122,Caio Borralho,-145,UFC,Aug 25th 2024
Jared Cannonier,+100,Nassourdine Imavov,-125,UFC,Jun 9th 2024
Jared Cannonier,+154,Marvin Vettori,-200,UFC Fight Night 227,Jun 17th 2023
Jared Cannonier,-150,Sean Strickland,+130,UFC Fight Night 217,Dec 17th 2022
Jared Cannonier,+250,Israel Adesanya,-300,UFC 276: Adesanya vs. Cannonier,Jul 2nd 2022
Jared Cannonier,-136,Derek Brunson,+116,UFC 271,Feb 12th 2022
Jared Cannonier,-240,Kelvin Gastelum,+195,UFC on ESPN: Cannonier vs. Gastelum,Aug 21st 2021
Jared Cannonier,-145,Robert Whittaker,+125,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Jared Cannonier,+160,Jack Hermansson,-210,UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019
Jared Cannonier,-150,Anderson Silva,+110,UFC 237: Namajunas vs. Andrade,May 11th 2019
Jared Cannonier,+220,David Branch,-300,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Jared Cannonier,+160,Dominick Reyes,-210,UFC Fight Night 129: Maia vs. Usman,May 19th 2018
Jared Cannonier,-215,Jan Blachowicz,+165,UFC on FOX 26: Lawler vs. Dos Anjos,Dec 16th 2017
Jared Cannonier,-380,Nick Roehrick,+260,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,Jul 7th 2017
Jared Cannonier,+160,Glover Teixeira,-210,UFC 208: Holm vs. de Randamie,Feb 11th 2017
Jared Cannonier,+150,Ion Cutelaba,-190,UFC: The Ultimate Fighter 24 Finale,Dec 3rd 2016
Jared Cannonier,-190,Cyril Asker,+150,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Charles Jourdain,-198,Jean Silva,+164,UFC 303,Jun 30th 2024
Charles Jourdain,+105,Sean Woodson,-125,UFC 297,Jan 21st 2024
Charles Jourdain,-125,Ricardo Ramos,-105,UFC on ESPN 53,Sep 23rd 2023
Charles Jourdain,-185,Kron Gracie,+160,UFC Fight Night 225,May 6th 2023
Charles Jourdain,-200,Nathaniel Wood,+170,UFC Fight Night: Gane vs. Tuivasa,Sep 3rd 2022
Charles Jourdain,+130,Shane Burgos,-150,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
Charles Jourdain,-120,Lando Vannata,+100,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
Charles Jourdain,-225,Andre Ewell,+190,UFC Fight Night: Lewis vs. Daukaus,Dec 18th 2021
Charles Jourdain,-170,Julian Erosa,+140,UFC Fight Night 191,Sep 4th 2021
Charles Jourdain,-300,Josh Culibao,+250,UFC on ESPN 16: Holm vs. Aldana,Oct 3rd 2020
Charles Jourdain,+150,Andre Fili,-175,UFC on ESPN 10: Eye vs. Calvillo,Jun 13th 2020
Charles Jourdain,+180,Desmond Green,-260,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Charles Jourdain,-225,Marcelo Rojo,+190,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
Alan Jouban,-145,Jared Gooden,+125,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
Alan Jouban,-155,Dwight Grant,+115,UFC 236: Holloway vs. Poirier 2,Apr 13th 2019
Alan Jouban,-215,Ben Saunders,+165,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Alan Jouban,-185,Niko Price,+145,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
Alan Jouban,+180,Gunnar Nelson,-260,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Alan Jouban,+100,Mike Perry,-140,UFC on FOX 22: VanZant vs. Waterson,Dec 17th 2016
Alan Jouban,-145,Belal Muhammad,+105,UFC Fight Night 90: Dos Anjos vs. Alvarez,Jul 7th 2016
Alan Jouban,-475,Brendan O'Reilly,+325,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
Alan Jouban,+170,Albert Tumenov,-230,UFC 192: Cormier vs. Gustafsson,Oct 3rd 2015
Alan Jouban,-405,Matt Dwyer,+285,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
Alan Jouban,-385,Richard Walsh,+265,UFC 184: Rousey vs. Zingano,Feb 28th 2015
Alan Jouban,+170,Warlley Alves,-230,UFC Fight Night 56: Shogun vs. St. Preux,Nov 8th 2014
Alan Jouban,+145,Seth Baczynski,-185,UFC Fight Night 47: Bader vs. Saint Preux,Aug 16th 2014
Krzysztof Jotko,+105,Brendan Allen,-125,UFC Vegas 57,Oct 1st 2022
Krzysztof Jotko,+105,Gerald Meerschaert,-125,UFC Fight Night: Font vs. Vera,Apr 30th 2022
Krzysztof Jotko,-160,Misha Cirkunov,+140,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Krzysztof Jotko,-110,Eryk Anders,-110,UFC on ESPN 8: Overeem vs. Harris,May 16th 2020
Krzysztof Jotko,-230,Marc-Andre Barriault,+170,UFC 240: Holloway vs. Edgar,Jul 27th 2019
Krzysztof Jotko,-130,Alen Amedovski,-110,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Krzysztof Jotko,+165,Brad Tavares,-190,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Krzysztof Jotko,-230,Uriah Hall,+170,UFC Fight Night 116: Rockhold vs. Branch,Sep 16th 2017
Krzysztof Jotko,-150,David Branch,+110,UFC 211: Miocic vs. Dos Santos 2,May 13th 2017
Krzysztof Jotko,+120,Thales Leites,-160,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
Krzysztof Jotko,+125,Tamdan McCrory,-165,UFC Fight Night 89: MacDonald vs. Thompson,Jun 18th 2016
Krzysztof Jotko,-135,Brad Scott,-105,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Krzysztof Jotko,-110,Scott Askham,-130,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Krzysztof Jotko,-140,Tor Troeng,+100,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Krzysztof Jotko,-140,Magnus Cedenblad,+100,UFC Fight Night 41: Munoz vs. Mousasi,May 31st 2014
Krzysztof Jotko,+170,Sean Strickland,-200,UFC on ESPN 23: Reyes vs. Prochazka,May 1st 2021
Krzysztof Jotko,+150,Bruno Santos,-190,UFC Fight Night 33: Hunt vs. Bigfoot,Dec 6th 2013
Tony Gravely,+130,Victor Henry,-150,UFC Fight Night 221,Mar 11th 2023
Tony Gravely,-110,Javid Basharat,-110,UFC Fight Night 211,Sep 17th 2022
Tony Gravely,-150,Johnny Munoz Jr.,+130,UFC Fight Night 211,Jun 4th 2022
Tony Gravely,-170,Saimon Oliveira,+145,UFC 270,Jan 22nd 2022
Tony Gravely,-225,Nate Maness,+190,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Tony Gravely,-160,Geraldo de Freitas,+140,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Tony Gravely,+175,Brett Johns,-215,UFC on ESPN+ 24: Blaydes vs. Dos Santos,Jan 25th 2020
Tony Gravely,-205,Anthony Birchak,+175,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
Davey Grant,+100,Daniel Marcos,-133,UFC 292,Jul 22nd 2023
Davey Grant,-155,Raphael Assuncao,+135,UFC Fight Night 221,Mar 11th 2023
Davey Grant,-275,Louis Smolka,+235,UFC Fight Night 208,May 14th 2022
Davey Grant,+205,Adrian Yanez,-240,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Davey Grant,+275,Marlon Vera,-325,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Davey Grant,-110,Martin Day,-110,UFC 251: Usman vs. Masvidal,Jul 11th 2020
Davey Grant,+170,Grigorii Popov,-230,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Davey Grant,+195,Manny Bermudez,-275,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Davey Grant,-210,Damian Stasiak,+160,UFC 204: Bisping vs. Henderson 2,Oct 8th 2016
Davey Grant,-245,Marlon Vera,+175,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Davey Grant,+245,Jonathan Martinez,-290,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
Scott Jorgensen,-200,Alejandro Perez,+157,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
Scott Jorgensen,+140,Manny Gamburyan,-180,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
Scott Jorgensen,+125,Wilson Reis,-165,UFC 179: Aldo vs. Mendes II,Oct 25th 2014
Scott Jorgensen,-215,Danny Martinez,+165,UFC Fight Night 42: Henderson vs. Khabilov,Jun 7th 2014
Scott Jorgensen,-210,Jussier Formiga,+160,UFC Fight Night 38: Shogun vs. Henderson,Mar 23rd 2014
Scott Jorgensen,-185,Zach Makovsky,+145,UFC on FOX 9: Johnson vs. Benavidez,Dec 14th 2013
Scott Jorgensen,+300,Urijah Faber,-420,UFC: The Ultimate Fighter 17 Finale,Apr 13th 2013
Scott Jorgensen,-260,John Albert,+180,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
Scott Jorgensen,-195,Eddie Wineland,+155,UFC on FX 3: Johnson vs. McCall,Jun 8th 2012
Scott Jorgensen,+200,Renan Barao,-260,UFC 143: Condit vs. Diaz,Feb 4th 2012
Scott Jorgensen,-350,Jeff Curran,+260,UFC 137: Penn vs. Diaz,Oct 29th 2011
Scott Jorgensen,-435,Ken Stone,+325,UFC: The Ultimate Fighter 13 Finale,Jun 4th 2011
Alexa Grasso,-117,Valentina Shevchenko,-107,UFC,Sep 15th 2024
Alexa Grasso,+210,Valentina Shevchenko,-250,UFC,Sep 17th 2023
Alexa Grasso,+400,Valentina Shevchenko,-550,UFC 285,Mar 4th 2023
Alexa Grasso,-170,Viviane Araujo,+145,UFC Fight Night 212,Oct 15th 2022
Alexa Grasso,-185,Joanne Wood,+160,UFC Fight Night 207,Mar 26th 2022
Alexa Grasso,-140,Viviane Araujo,+115,UFC 270,Jan 22nd 2022
Alexa Grasso,+110,Maycee Barber,-130,UFC 258: Usman vs. Burns,Feb 13th 2021
Alexa Grasso,-250,Ji Yeon Kim,+210,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Alexa Grasso,-135,Carla Esparza,-105,UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019
Alexa Grasso,+155,Karolina Kowalkiewicz,-195,UFC 238: Cejudo vs. Moraes,Jun 8th 2019
Alexa Grasso,-110,Tatiana Suarez,-110,UFC Fight Night 129: Maia vs. Usman,May 19th 2018
Alexa Grasso,-170,Randa Markos,+130,UFC Fight Night 114: Pettis vs. Moreno,Aug 5th 2017
Alexa Grasso,-305,Felice Herrig,+225,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Alexa Grasso,-405,Heather Jo Clark,+285,UFC Fight Night 98: Dos Anjos vs. Ferguson,Nov 5th 2016
Ivan Jorge,+435,Joseph Duffy,-705,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
Ivan Jorge,-180,Josh Shockley,+140,UFC Fight Night 61: Bigfoot vs. Mir,Feb 22nd 2015
Ivan Jorge,-135,Rodrigo Damm,-105,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
Shawn Jordan,+100,Ruslan Magomedov,-140,UFC 192: Cormier vs. Gustafsson,Oct 3rd 2015
Shawn Jordan,-115,Derrick Lewis,-125,UFC Fight Night 68: Henderson vs. Boetsch,Jun 6th 2015
Shawn Jordan,-175,Jared Cannonier,+135,UFC 182: Jones vs. Cormier,Jan 3rd 2015
Shawn Jordan,-190,Jack May,+150,UFC Fight Night 47: Bader vs. Saint Preux,Aug 16th 2014
Shawn Jordan,+100,Matt Mitrione,-140,UFC: The Ultimate Fighter China Finale,Mar 1st 2014
Shawn Jordan,-135,Gabriel Gonzaga,-105,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
Shawn Jordan,+135,Pat Barry,-175,UFC 161: Evans vs. Henderson,Jun 15th 2013
Shawn Jordan,+150,Mike Russow,-190,UFC on FOX 6: Johnson vs. Dodson,Jan 26th 2013
Shawn Jordan,+170,Cheick Kongo,-230,UFC 149: Faber vs. Barao,Jul 21st 2012
Shawn Jordan,-185,Oli Thompson,+160,UFC on FX 2: Alves vs. Kampmann,Mar 2nd 2012
Dwight Grant,-175,Dustin Stoltzfus,+150,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
Dwight Grant,+165,Sergey Khandozhko,-190,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
Dwight Grant,+140,Francisco Trinaldo,-160,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Dwight Grant,+175,Daniel Rodriguez,-225,UFC on ESPN 15: Munhoz vs. Edgar,Aug 22nd 2020
Dwight Grant,+115,Alan Jouban,-155,UFC 236: Holloway vs. Poirier 2,Apr 13th 2019
Dwight Grant,+125,Carlo Pedersoli Jr.,-145,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Dwight Grant,-305,Zak Ottow,+225,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Dwight Grant,-300,Stefan Sekulic,+250,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
Dwight Grant,,Sergey Khandozhko,,UFC Fight Night 207,Mar 26th 2022
Miranda Granger,+180,Cory McKenna,-210,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
Miranda Granger,-170,Ashley Yoder,+145,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Miranda Granger,-110,Hannah Goldy,-130,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Miranda Granger,-350,Amanda Lemos,+250,UFC on ESPN+ 23: Edgar vs. The Korean Zombie,Dec 21st 2019
Kron Gracie,+160,Charles Jourdain,-185,UFC Fight Night 225,May 6th 2023
Kron Gracie,-265,Cub Swanson,+185,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
Kron Gracie,-285,Alex Caceres,+205,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Dan Ige,+175,Diego Lopes,-250,UFC 303,Jun 30th 2024
Dan Ige,-192,Andre Fili,+160,UFC,Feb 11th 2024
Dan Ige,-105,Bryce Mitchell,-125,UFC on ESPN 53,Sep 23rd 2023
Dan Ige,-255,Nate Landwehr,+215,UFC 289,Jun 10th 2023
Dan Ige,+140,Damon Jackson,-160,UFC Fight Night 218,Jan 14th 2023
Dan Ige,+170,Movsar Evloev,-200,UFC Fight Night 211,Jun 4th 2022
Dan Ige,+170,Josh Emmett,-200,UFC 269,Dec 11th 2021
Dan Ige,-110,Chan Sung Jung,-110,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Dan Ige,+195,Calvin Kattar,-230,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
Dan Ige,+120,Edson Barboza,-140,UFC on ESPN 8: Overeem vs. Harris,May 16th 2020
Dan Ige,+135,Kevin Aguilar,-175,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
Dan Ige,-105,Danny Henry,-135,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
Dan Ige,-185,Jordan Griffin,+145,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Dan Ige,-260,Mike Santiago,+180,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Dan Ige,+140,Julio Arce,-180,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
Dan Ige,-145,Gavin Tucker,+125,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
Dan Ige,-135,Mirsad Bektic,-105,UFC 247: Jones vs. Reyes,Feb 8th 2020
Dan Ige,,Damon Jackson,,UFC Fight Night 217,Dec 17th 2022
Al Iaquinta,+110,Bobby Green,-130,UFC 268: Usman vs. Covington 2,Nov 6th 2021
Al Iaquinta,-130,Dan Hooker,-110,UFC 243: Whittaker vs. Adesanya,Oct 5th 2019
Al Iaquinta,-135,Donald Cerrone,-105,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th 2019
Al Iaquinta,+195,Kevin Lee,-275,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Al Iaquinta,+550,Khabib Nurmagomedov,-1050,UFC 223: Nurmagomedov vs. Iaquinta,Apr 7th 2018
Al Iaquinta,-350,Diego Sanchez,+250,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
Al Iaquinta,+150,Jorge Masvidal,-190,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
Al Iaquinta,-135,Joe Lauzon,-105,UFC 183: Silva vs. Diaz,Jan 31st 2015
Al Iaquinta,-105,Ross Pearson,-135,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Al Iaquinta,-385,Rodrigo Damm,+265,UFC Fight Night 50: Souza vs. Mousasi,Sep 5th 2014
Al Iaquinta,-350,Mitch Clarke,+250,UFC 173: Barao vs. Dillashaw,May 24th 2014
Al Iaquinta,-210,Kevin Lee,+160,UFC 169: Barao vs. Faber,Feb 1st 2014
Al Iaquinta,-170,Piotr Hallmann,+130,UFC Fight Night 30: Machida vs. Munoz,Oct 26th 2013
Al Iaquinta,-245,Ryan Couture,+175,UFC 164: Henderson vs. Pettis II,Aug 31st 2013
Al Iaquinta,-280,Michael Chiesa,+200,UFC: The Ultimate Fighter 15 Finale,Jun 1st 2012
Al Iaquinta,-180,Vinc Pichel,+150,UFC: The Ultimate Fighter 15 Episode 12,May 25th 2012
Al Iaquinta,-475,Andy Ogle,+390,UFC: The Ultimate Fighter 15 Episode 11,May 18th 2012
Khadis Ibragimov,-240,Danilo Marques,+205,UFC 253: Adesanya vs. Costa,Sep 26th 2020
Khadis Ibragimov,+155,Roman Dolidze,-180,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
Khadis Ibragimov,-175,Ed Herman,+135,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Carlos Candelario,+220,Rafael Estevam,-275,UFC Fight Night 223,Apr 22nd 2023
Carlos Candelario,+210,Jake Hadley,-250,UFC Fight Night 214ting Championship,Nov 5th 2022
Carlos Candelario,+210,Tatsuro Taira,-250,UFC Fight Night 208,May 14th 2022
Carlos Candelario,+220,Tatsuro Taira,-260,UFC Fight Night: Font vs. Vera,Apr 30th 2022
Chico Camus,+285,Kyoji Horiguchi,-405,UFC Fight Night 75: Nelson vs. Barnett,Sep 26th 2015
Chico Camus,+325,Henry Cejudo,-475,UFC 188: Velasquez vs. Werdum,Jun 13th 2015
Chico Camus,+160,Brad Pickett,-210,UFC Fight Night 57: Edgar vs. Swanson,Nov 22nd 2014
Chico Camus,+260,Chris Holdsworth,-380,UFC 173: Barao vs. Dillashaw,May 24th 2014
Chico Camus,-230,Yaotzin Meza,+170,UFC on FOX 10: Henderson vs. Thomson,Jan 25th 2014
Chico Camus,+135,Kyung Ho Kang,-175,UFC 164: Henderson vs. Pettis II,Aug 31st 2013
Chico Camus,-165,Dustin Kimura,+135,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
Will Campuzano,+280,Justin Scoggins,-400,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
Will Campuzano,+285,Sergio Pettis,-405,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
Will Campuzano,-120,Chris Caraiso,+100,UFC Fight Night 23: Fight For The Troops II,Jan 22nd 2011
Will Campuzano,-135,Nick Pace,+115,UFC: The Ultimate Fighter 12 Finale,Dec 4th 2010
Aleksa Camur,+150,Tanner Boser,-175,UFC,Aug 6th 2023
Aleksa Camur,-275,Nicolae Negumereanu,+215,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Aleksa Camur,-130,William Knight,+110,UFC 253: Adesanya vs. Costa,Sep 26th 2020
Aleksa Camur,+140,Justin Ledet,-170,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
Trevin Jones,+130,Cody Garbrandt,-150,UFC 285,Mar 4th 2023
Trevin Jones,+240,Raoni Barcelos,-280,UFC Vegas 57,Oct 1st 2022
Trevin Jones,+150,Javid Basharat,-175,UFC,Mar 12th 2022
Trevin Jones,-300,Saidyokub Kakharamonov,+250,UFC on ESPN: Cannonier vs. Gastelum,Aug 21st 2021
Trevin Jones,+110,Mario Bautista,-130,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Mason Jones,-325,Ludovit Klein,+275,UFC Fight Night: Blaydes vs. Aspinall,Jul 23rd 2022
Mason Jones,-700,David Onama,+450,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Mason Jones,-250,Alan Patrick,+210,UFC Fight Night 189: Rozenstruik vs. Sakai,Jun 5th 2021
Mason Jones,+250,Mike Davis,-300,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Roger Gracie,-120,Tim Kennedy,-120,UFC 162: Silva vs. Weidman,Jul 6th 2013
Shane Campbell,-145,Felipe Silva,+105,UFC on FOX 21: Maia vs. Condit,Aug 27th 2016
Shane Campbell,-140,Erik Koch,+100,UFC Fight Night 88: Almeida vs. Garbrandt,May 29th 2016
Shane Campbell,+130,James Krause,-170,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Shane Campbell,+145,Elias Silverio,-185,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Shane Campbell,+145,John Makdessi,-185,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Brian Camozzi,+220,Chad Laprise,-300,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Brian Camozzi,+135,Randy Brown,-175,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
Brian Camozzi,+135,Geoffrey Neal,-165,UFC Fight Night 126: Cerrone vs. Medeiros,Feb 18th 2018
Frank Camacho,+190,Manuel Torres,-225,UFC Fight Night 208,May 14th 2022
Frank Camacho,-380,Justin Jaynes,+290,UFC on ESPN 11: Blaydes vs. Volkov,Jun 20th 2020
Frank Camacho,+155,Beneil Dariush,-195,UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019
Frank Camacho,+140,Nick Hein,-180,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Frank Camacho,+170,Geoff Neal,-230,UFC 228: Woodley vs. Till,Sep 8th 2018
Frank Camacho,+150,Drew Dober,-190,UFC on FOX 27: Jacare vs. Brunson 2,Jan 27th 2018
Frank Camacho,-120,Damien Brown,-120,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Fabricio Camoes,-165,Tony Martin,+125,UFC 179: Aldo vs. Mendes II,Oct 25th 2014
Fabricio Camoes,+220,Jim Miller,-300,UFC 168: Weidman vs. Silva II,Dec 28th 2013
Fabricio Camoes,+210,Melvin Guillard,-290,UFC 148: Silva vs. Sonnen 2,Jul 7th 2012
Fabricio Camoes,-350,Tommy Hayden,+260,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
Fabricio Camoes,+135,Kurt Pellegrino,-165,UFC 111: St-Pierre vs. Hardy,Mar 27th 2010
Fabricio Camoes,+215,Caol Uno,-275,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
Chris Camozzi,-190,Trevor Smith,+150,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Chris Camozzi,-280,Daniel Kelly,+200,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Chris Camozzi,+190,Thales Leites,-270,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Chris Camozzi,-110,Vitor Miranda,-130,UFC Fight Night 88: Almeida vs. Garbrandt,May 29th 2016
Chris Camozzi,-230,Joe Riggs,+170,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Chris Camozzi,-175,Tom Watson,+135,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
