Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Abdul Razak Alhassan,-175,Khaos Williams,+135,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Abdul Razak Alhassan,-200,Mounir Lazzez,+170,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
Abdul Razak Alhassan,-185,Niko Price,+145,UFC 228: Woodley vs. Till,Sep 8th 2018
Abdul Razak Alhassan,-315,Sabah Homasi,+235,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
Abdul Razak Alhassan,-185,Omari Akhmedov,+145,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Abdul Razak Alhassan,-350,Charlie Ward,+250,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Abdul Razak Alhassan,-350,Jacob Malkoun,+285,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
Abdul Razak Alhassan,,Brunno Ferreira,,UFC Fight Night 226,May 20th 2023
Stevie Ray,+175,Michael Johnson,-245,UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019
Stevie Ray,+155,Leonardo Santos,-195,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Stevie Ray,-215,Jessin Ayari,+165,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Stevie Ray,-175,Kajan Johnson,+135,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Stevie Ray,-110,Paul Felder,-130,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
Stevie Ray,-115,Joe Lauzon,-125,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
Stevie Ray,+100,Ross Pearson,-140,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Stevie Ray,-280,Alan Patrick,+200,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Stevie Ray,-270,Mickael Lebout,+190,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Stevie Ray,-190,Leonardo Mafra,+150,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
Stevie Ray,-190,Marcin Bandel,+150,UFC Fight Night 64: Gonzaga vs. Cro Cop II,Apr 11th 2015
Bec Rawlings,+170,Ashlee Evans-Smith,-230,UFC 223: Nurmagomedov vs. Iaquinta,Apr 7th 2018
Bec Rawlings,-155,Jessica-Rose Clark,+115,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Bec Rawlings,+200,Tecia Torres,-280,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Bec Rawlings,+175,Paige Vanzant,-245,UFC on FOX 21: Maia vs. Condit,Aug 27th 2016
Bec Rawlings,-110,Seo Hee Ham,-130,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
Bec Rawlings,-260,Lisa Ellis,+180,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Bec Rawlings,-270,Heather Clark,+190,UFC: The Ultimate Fighter 20 Finale,Dec 12th 2014
Gilbert Yvel,+175,Jon Madsen,-225,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
Gilbert Yvel,+110,Ben Rothwell,-150,UFC 115: Liddell vs. Franklin,Jun 12th 2010
Gilbert Yvel,+210,Junior Dos Santos,-270,UFC 108: Evans vs Silva,Jan 2nd 2010
Sodiq Yusuff,+140,Diego Lopes,-180,UFC 300,Apr 14th 2024
Sodiq Yusuff,-175,Edson Barboza,+130,UFC Fight Night,Oct 15th 2023
Sodiq Yusuff,-550,Don Shainis,+420,UFC Vegas 57,Oct 1st 2022
Sodiq Yusuff,+150,Giga Chikadze,-185,UFC Fight Night 211,Sep 17th 2022
Sodiq Yusuff,-225,Alex Caceres,+190,UFC,Mar 12th 2022
Sodiq Yusuff,-120,Arnold Allen,+100,UFC on ABC 2: Vettori vs. Holland,Apr 10th 2021
Sodiq Yusuff,-195,Andre Fili,+170,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
Sodiq Yusuff,-305,Gabriel Benitez,+225,UFC 241: Cormier vs. Miocic 2,Aug 17th 2019
Sodiq Yusuff,-135,Sheymon Moraes,-105,UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019
Sodiq Yusuff,-385,Suman Mokhtarian,+265,UFC Fight Night 142: Dos Santos vs. Tuivasa,Dec 1st 2018
Rob Yundt,+130,Rob Kimmons,-160,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
Chris Wilson,+120,Mike Pyle,-150,UFC Fight Night 19,Sep 16th 2009
Chris Wilson,-370,John Howard,+280,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
Chris Wilson,-335,Steve Bruno,+255,UFC 87: Seek And Destroy,Aug 9th 2008
Karl Williams,-245,Jhonata Diniz,+200,UFC,Aug 10th 2024
Karl Williams,-290,Justin Tafa,+215,UFC,Mar 24th 2024
Karl Williams,-355,Chase Sherman,+290,UFC Fight Night: Smith vs Walker,May 13th 2023
Karl Williams,-550,Chase Sherman,+420,UFC 287,Apr 8th 2023
Karl Williams,+145,Rukasz Brzeski,-170,UFC Fight Night 221,Mar 11th 2023
Justin Willis,+175,Curtis Blaydes,-245,UFC on ESPN+ 6: Thompson vs. Pettis,Mar 23rd 2019
Justin Willis,+115,Mark Hunt,-155,UFC Fight Night 142: Dos Santos vs. Tuivasa,Dec 1st 2018
Justin Willis,-215,Chase Sherman,+165,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
Justin Willis,-210,Allen Crowder,+160,UFC 218: Holloway vs. Aldo 2,Dec 2nd 2017
Justin Willis,-190,James Mulheron,+150,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
Khaos Williams,+105,Carlston Harris,-125,Road to UFC,May 19th 2024
Khaos Williams,-265,Ronaldo Bedoya,+225,UFC Fight Night 225,May 6th 2023
Khaos Williams,+105,Randy Brown,-125,UFC 274: Oliveira vs. Gaethje,May 7th 2022
Khaos Williams,+155,Miguel Baeza,-180,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
Khaos Williams,-150,Matthew Semelsberger,+130,UFC on ESPN: The Korean Zombie vs. Ige,Jun 19th 2021
Khaos Williams,+150,Michel Pereira,-175,UFC Fight Night 183: Thompson vs. Neal,Dec 19th 2020
Khaos Williams,+135,Abdul Razak Alhassan,-175,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Cole Williams,-145,Jason Witt,+125,UFC on ESPN+ 39: Hall vs. Silva,Oct 31st 2020
Cole Williams,+280,Claudio Silva,-400,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Tim Williams,+200,Eryk Anders,-280,UFC Fight Night 135: Gaethje vs. Vick,Aug 25th 2018
Patrick Williams,+230,Luke Sanders,-310,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Patrick Williams,+265,Tom Duquesnoy,-385,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Patrick Williams,+110,Alejandro Perez,-150,UFC 188: Velasquez vs. Werdum,Jun 13th 2015
Jordan Williams,+235,Ian Garry,-290,UFC 268: Usman vs. Covington 2,Nov 6th 2021
Jordan Williams,-150,Mickey Gall,+130,UFC on ESPN: Sandhagen vs. Dillashaw,Jul 24th 2021
Jordan Williams,-215,Nassourdine Imavov,+165,UFC on ESPN 16: Holm vs. Aldana,Oct 3rd 2020
Mitch Raposo,+225,Andre Lima,-275,UFC,Jun 1st 2024
Ricardo Ramos,+140,Josh Culibao,-166,UFC,Aug 18th 2024
Ricardo Ramos,-175,Julian Erosa,+145,UFC,Mar 24th 2024
Ricardo Ramos,-105,Charles Jourdain,-125,UFC on ESPN 53,Sep 23rd 2023
Ricardo Ramos,-260,Austin Lingo,+200,UFC Fight Night 221,Mar 11th 2023
Ricardo Ramos,-450,Danny Henry,+333,UFC Fight Night: Gane vs. Tuivasa,Sep 3rd 2022
Ricardo Ramos,-310,Danny Chavez,+260,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Ricardo Ramos,-110,Zubaira Tukhugov,-110,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Ricardo Ramos,+100,Bill Algeo,-120,UFC Fight Night 188: Font vs. Garbrandt,May 22nd 2021
Ricardo Ramos,-140,Lerone Murphy,+120,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
Ricardo Ramos,-215,Eduardo Garagorri,+165,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Ricardo Ramos,-305,Journey Newson,+225,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Ricardo Ramos,+145,Said Nurmagomedov,-185,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
Ricardo Ramos,-245,Kyung Ho Kang,+175,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
Ricardo Ramos,-130,Aiemann Zahabi,-110,UFC 217: Bisping vs. St-Pierre,Nov 4th 2017
Besam Yousef,+130,Papy Abedi,-170,UFC on Fuel TV 9: Mousasi vs. Latifi,Apr 6th 2013
Besam Yousef,+230,Simeon Thoresen,-290,UFC on FUEL TV 2: Gustafsson vs. Silva,Apr 14th 2012
Luis Ramos,+180,Matt Brown,-260,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
Shanna Young,+250,Miranda Maverick,-300,UFC Fight Night 214ting Championship,Nov 5th 2022
Shanna Young,+280,Miranda Maverick,-350,UFC 278: Usman vs. Edwards 2,Aug 20th 2022
Shanna Young,+150,Gina Mazany,-175,UFC Fight Night: Font vs. Vera,Apr 30th 2022
Shanna Young,-150,Stephanie Egger,+130,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Shanna Young,+300,Macy Chiasson,-365,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Davi Ramos,+195,Arman Tsarukyan,-230,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
Davi Ramos,+285,Islam Makhachev,-405,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Davi Ramos,-230,Austin Hubbard,+170,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Davi Ramos,-445,John Gunther,+315,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Davi Ramos,+145,Nick Hein,-185,UFC 224: Nunes vs. Pennington,May 12th 2018
Davi Ramos,-180,Chris Gruetzemacher,+140,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
Davi Ramos,+160,Sergio Moraes,-210,UFC Fight Night 106: Belfort vs. Gastelum,Mar 11th 2017
Jason Young,-105,Robert Peralta,-135,UFC on FUEL TV 5: Struve vs. Miocic,Sep 29th 2012
Jason Young,+150,Eric Wisely,-180,UFC on FUEL TV 2: Gustafsson vs. Silva,Apr 14th 2012
Jason Young,+240,Michihiro Omigawa,-320,UFC 138: Leben vs. Munoz,Nov 5th 2011
Jason Young,+260,Dustin Poirier,-350,UFC 131: Carwin vs. Dos Santos,Jun 11th 2011
Shane Young,-155,Gabriel Miranda,+128,UFC 293,Sep 9th 2023
Shane Young,-130,Blake Bilder,+110,UFC 284,Feb 11th 2023
Shane Young,-165,Ludovit Klein,+125,UFC 253: Adesanya vs. Costa,Sep 26th 2020
Shane Young,-275,Austin Arnett,+195,UFC 234: Adesanya vs. Silva,Feb 9th 2019
Shane Young,-175,Rolando Dy,+135,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
Shane Young,+335,Alex Volkanovski,-505,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
James Wilks,+155,Claude Patrick,-185,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
James Wilks,-355,Peter Sobotta,+265,UFC 115: Liddell vs. Franklin,Jun 12th 2010
James Wilks,+125,Matt Brown,-155,UFC 105: Couture vs Vera,Nov 14th 2009
Rob Wilkinson,+110,Siyar Bahadurzada,-150,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Aaron Wilkinson,+140,Cody McKenzie,-170,UFC: The Ultimate Fighter 12 Finale,Dec 4th 2010
Mike Wilkinson,+125,Makwan Amirkhani,-165,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Mike Wilkinson,+435,Niklas Backstrom,-705,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Mike Wilkinson,+225,Rony Jason,-305,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Mike Wilkinson,-230,Brendan Loughnane,+170,UFC on FX 6: Sotiropoulos vs. Pearson,Dec 14th 2012
Mitch Ramirez,+280,Thiago Moises,-360,UFC,Mar 16th 2024
Jessica Rakoczy,+165,Valerie Letourneau,-215,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Aleksandar Rakic,-170,Jiri Prochazka,+142,UFC 300,Apr 14th 2024
Aleksandar Rakic,-150,Jan Blachowicz,+130,UFC Fight Night 208,May 14th 2022
Aleksandar Rakic,-265,Thiago Santos,+185,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Aleksandar Rakic,-235,Anthony Smith,+200,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Aleksandar Rakic,-285,Jimi Manuwa,+205,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Aleksandar Rakic,-400,Devin Clark,+280,UFC 231: Holloway vs. Ortega,Dec 8th 2018
Aleksandar Rakic,+145,Justin Ledet,-185,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Aleksandar Rakic,-140,Francimar Barroso,+100,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Yoshiyuki Yoshida,-270,Mike Guymon,+210,UFC 113: Machida vs. Shogun II,May 8th 2010
Yoshiyuki Yoshida,+220,Anthony Johnson,-280,UFC 104: Machida vs Rua,Oct 24th 2009
Yoshiyuki Yoshida,-535,Brandon Wolff,+385,UFC 98: Evans vs Machida,May 23rd 2009
Yoshiyuki Yoshida,+180,Josh Koscheck,-240,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
Ashley Yoder,+275,Emily Ducote,-400,UFC Fight Night,Oct 14th 2023
Ashley Yoder,-140,Jinh Yu Frey,+120,UFC on ESPN: Hall vs. Strickland,Jul 31st 2021
Ashley Yoder,+145,Miranda Granger,-170,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Ashley Yoder,+150,Livinha Souza,-180,UFC 252: Miocic vs. Cormier 3,Aug 15th 2020
Ashley Yoder,+165,Randa Markos,-215,UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019
Ashley Yoder,-105,Syuri Kondo,-135,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
Ashley Yoder,+125,Amanda Cooper,-165,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Ashley Yoder,+325,Mackenzie Dern,-475,UFC 222: Cyborg vs. Kunitskaya,Mar 3rd 2018
Ashley Yoder,+175,Angela Hill,-245,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,Jul 7th 2017
Ashley Yoder,+150,Justine Kish,-190,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
Adam Wieczorek,-400,Marcos Rogerio,+300,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Adam Wieczorek,+110,Arjan Bhullar,-150,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Shavkat Rakhmonov,-245,Stephen Thompson,+200,UFC,Dec 17th 2023
Shavkat Rakhmonov,-435,Geoff Neal,+350,UFC 285,Mar 4th 2023
Shavkat Rakhmonov,-500,Geoff Neal,+360,UFC Fight Night 218,Jan 14th 2023
Shavkat Rakhmonov,-200,Geoffrey Neal,+170,UFC Fight Night 217,Dec 17th 2022
Shavkat Rakhmonov,-275,Neil Magny,+235,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Shavkat Rakhmonov,-175,Carlston Harris,+150,UFC Vegas 47,Feb 6th 2022
Shavkat Rakhmonov,-150,Michel Prazeres,+130,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Shavkat Rakhmonov,+130,Alex Oliveira,-150,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Robert Whittaker,+155,Khamzat Chimaev,-195,UFC,Oct 26th 2024
Robert Whittaker,-115,Ikram Aliskerov,-105,UFC,Jun 22nd 2024
Robert Whittaker,-200,Khamzat Chimaev,+170,UFC,Jun 22nd 2024
Robert Whittaker,-245,Paulo Costa,+200,UFC 298,Feb 18th 2024
Robert Whittaker,-385,Dricus Du Plessis,+275,UFC,Jul 9th 2023
Robert Whittaker,-245,Dricus Du Plessis,+186,UFC 289,Jun 10th 2023
Robert Whittaker,-275,Paulo Costa,+225,UFC 284,Feb 11th 2023
Robert Whittaker,-225,Marvin Vettori,+188,UFC Fight Night: Gane vs. Tuivasa,Sep 3rd 2022
Robert Whittaker,-222,Marvin Vettori,+165,UFC 275,Jun 11th 2022
Robert Whittaker,+220,Israel Adesanya,-260,UFC 271,Feb 12th 2022
Robert Whittaker,+235,Israel Adesanya,-275,UFC,Dec 31st 2021
Robert Whittaker,+125,Jared Cannonier,-145,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Robert Whittaker,-135,Darren Till,+115,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Robert Whittaker,-185,Israel Adesanya,+160,UFC 243: Whittaker vs. Adesanya,Oct 5th 2019
Robert Whittaker,-150,Yoel Romero,+110,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Robert Whittaker,+100,Yoel Romero,-130,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Robert Whittaker,+150,Ronaldo Souza,-190,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Robert Whittaker,+115,Derek Brunson,-155,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Robert Whittaker,-350,Rafael Natal,+250,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
Robert Whittaker,+145,Urijah Hall,-185,UFC 193: Rousey vs. Holm,Nov 14th 2015
Robert Whittaker,+175,Brad Tavares,-245,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Robert Whittaker,+110,Clint Hester,-150,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Robert Whittaker,-245,Mike Rhodes,+175,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
Robert Whittaker,-110,Stephen Thompson,-130,UFC 170: Rousey vs. McMann,Feb 22nd 2014
Robert Whittaker,-275,Kelvin Gastelum,+220,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
Robert Whittaker,-130,Court McGee,-110,UFC Fight Night 27: Condit vs. Kampmann II,Aug 28th 2013
Robert Whittaker,-110,Colton Smith,-130,UFC 160: Velasquez vs. Silva II,May 25th 2013
Emily Whitmire,-180,Hannah Goldy,+155,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Emily Whitmire,-105,Polyana Viana,-115,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Emily Whitmire,-305,Amanda Ribas,+225,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Emily Whitmire,+155,Alexandra Albu,-195,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Emily Whitmire,+250,Jamie Moyle,-350,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Ricky Rainey,+145,Tim Means,-185,UFC: The Ultimate Fighter 28 Finale: Dos Anjos vs. Usman,Nov 30th 2018
Ricky Rainey,+180,Muslim Salikhov,-260,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Loik Radzhabov,-163,Trey Ogden,+120,UFC Fight Night,Jul 20th 2024
Loik Radzhabov,-170,Abdul-Kareem Al-Selwady,+142,UFC,Mar 2nd 2024
Loik Radzhabov,+105,Mateusz Rrbecki,-138,UFC Fight Night 228,Jun 24th 2023
Loik Radzhabov,-250,Esteban Ribovics,+210,UFC 285,Mar 4th 2023
Garett Whiteley,+145,David Michaud,-185,UFC on FOX 13: Dos Santos vs. Miocic,Dec 13th 2014
Garett Whiteley,+110,Vinc Pichel,-150,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
Jordan Radev,+265,Dean Lister,-325,UFC 79: Nemesis,Dec 29th 2007
Charles Radtke,+140,Carlos Prates,-188,UFC Fight Night,Jun 8th 2024
Charles Radtke,+163,Gilbert Urbina,-225,UFC Fight Night,Feb 4th 2024
Cale Yarbrough,+250,Tim Credeur,-350,UFC Fight Night 14: Silva vs Irvin,Jul 19th 2008
Dongi Yang,-125,Jake Collier,-115,UFC Fight Night 79: Henderson vs. Masvidal,Nov 28th 2015
Dongi Yang,+164,Brad Tavares,-205,UFC on FUEL TV 3: Korean Zombie vs. Poirier,May 15th 2012
Dongi Yang,+145,Court McGee,-175,UFC Fight Night 25: Battle on the Bayou,Sep 17th 2011
Dongi Yang,-240,Rob Kimmons,+180,UFC On Versus 3: Sanchez vs. Kampmann,Mar 3rd 2011
Robert Whiteford,+110,Lucas Martins,-150,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Robert Whiteford,+140,Darren Elkins,-180,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Robert Whiteford,-175,Paul Redmond,+135,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
Robert Whiteford,+170,Daniel Pineda,-230,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
Robert Whiteford,+435,Jimy Hettes,-705,UFC Fight Night 30: Machida vs. Munoz,Oct 26th 2013
Alex White,+145,Rafael Fiziev,-185,UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019
Alex White,-175,Dan Moret,+135,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Alex White,-110,Jim Miller,-130,UFC 228: Woodley vs. Till,Sep 8th 2018
Alex White,+170,James Krause,-230,UFC Fight Night 124: Stephens vs. Choi,Jan 14th 2018
Alex White,-170,Mitch Clarke,+130,UFC 215: Nunes vs. Shevchenko 2,Sep 9th 2017
Alex White,+150,Tony Martin,-190,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
Alex White,-150,Artem Lobov,+110,UFC Fight Night 82: Hendricks vs. Thompson,Feb 6th 2016
Alex White,-140,Clay Collard,+100,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Alex White,-155,Lucas Martins,+115,UFC Fight Night 45: Cerrone vs. Miller,Jul 16th 2014
Craig White,-245,Diego Sanchez,+175,UFC 228: Woodley vs. Till,Sep 8th 2018
Craig White,+260,Neil Magny,-380,UFC Fight Night 130: Thompson vs. Till,May 27th 2018
Adrian Yanez,-250,Vinicius Salvador,+205,UFC,May 18th 2024
Adrian Yanez,-125,Jonathan Martinez,-105,UFC Fight Night,Oct 15th 2023
Adrian Yanez,-185,Rob Font,+160,UFC 287,Apr 8th 2023
Adrian Yanez,-350,Tony Kelley,+285,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Adrian Yanez,-240,Davey Grant,+205,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Adrian Yanez,-170,Randy Costa,+145,UFC on ESPN: Sandhagen vs. Dillashaw,Jul 24th 2021
Adrian Yanez,-305,Victor Rodriguez,+225,UFC on ESPN+ 39: Hall vs. Silva,Oct 31st 2020
Adrian Yanez,-200,Gustavo Lopez,+168,UFC on ESPN 21: Brunson vs. Holland,Mar 20th 2021
Sheldon Westcott,-150,Edgar Garcia,+110,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Sheldon Westcott,-160,Pawel Pawlak,+120,UFC Fight Night 64: Gonzaga vs. Cro Cop II,Apr 11th 2015
Sheldon Westcott,+190,Elias Theodorou,-270,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
Petr Yan,-163,Song Yadong,+120,UFC 299,Mar 10th 2024
Petr Yan,-175,Merab Dvalishvili,+150,UFC Fight Night 221,Mar 11th 2023
Petr Yan,-250,Sean Omalley,+210,UFC 281,Oct 22nd 2022
Petr Yan,-350,Aljamain Sterling,+285,UFC 273,Apr 9th 2022
Petr Yan,-290,Aljamain Sterling,+235,UFC Fight Night 204,Mar 5th 2022
Petr Yan,-300,Cory Sandhagen,+250,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Petr Yan,-145,Aljamain Sterling,+125,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Petr Yan,-240,Jose Aldo,+205,UFC 251: Usman vs. Masvidal,Jul 11th 2020
Petr Yan,-215,Jimmie Rivera,+165,UFC 238: Cejudo vs. Moraes,Jun 8th 2019
Petr Yan,-205,John Dodson,+175,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Petr Yan,-130,Douglas Silva de Andrade,+110,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Petr Yan,-530,Jin Soo Son,+350,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Petr Yan,-350,Teruto Ishihara,+250,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
Yan Xiaonan,+260,Zhang Weili,-325,UFC 300,Apr 14th 2024
Yan Xiaonan,+160,Marina Rodriguez,-185,UFC Fight Night 204,Mar 5th 2022
Yan Xiaonan,-180,Carla Esparza,+155,UFC Fight Night 188: Font vs. Garbrandt,May 22nd 2021
Yan Xiaonan,+110,Claudia Gadelha,-130,UFC on ESPN+ 40: Santos vs. Teixeira,Nov 7th 2020
Norifumi Yamamoto,-210,Roman Salazar,+160,UFC 184: Rousey vs. Zingano,Feb 28th 2015
Norifumi Yamamoto,-400,Vaughan Lee,+280,UFC 144: Edgar vs. Henderson,Feb 25th 2012
Norifumi Yamamoto,-425,Darren Uyenoyama,+320,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
Norifumi Yamamoto,-175,Demetrious Johnson,+145,UFC 126: Silva vs. Belfort,Feb 5th 2011
Mike Wessel,+280,Antoni Hardonk,-370,UFC 92: The Ultimate 2008,Dec 27th 2008
Jeremiah Wells,-125,Max Griffin,+105,UFC,Feb 10th 2024
Jeremiah Wells,-188,Carlston Harris,+150,UFC,Aug 6th 2023
Jeremiah Wells,-140,Matthew Semelsberger,+120,UFC Fight Night 223,Apr 22nd 2023
Jeremiah Wells,-175,Court McGee,+150,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Jeremiah Wells,+124,Tim Means,-146,UFC Fight Night 202,Feb 5th 2022
Jeremiah Wells,-200,Mike Mathetha,+170,UFC 271,Feb 12th 2022
Jeremiah Wells,+160,Jake Matthews,-195,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Jeremiah Wells,+165,Warlley Alves,-205,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Christian Wellisch,+210,Jake O Brien,-270,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
Christian Wellisch,+158,Shane Carwin,-180,UFC 84: Ill Will,May 24th 2008
Fabricio Werdum,+205,Alexander Gustafsson,-240,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Fabricio Werdum,-230,Aleksei Oleinik,+170,UFC 249: Ferguson vs. Gaethje,May 9th 2020
Fabricio Werdum,-245,Alexander Volkov,+175,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Fabricio Werdum,-265,Marcin Tybura,+185,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Fabricio Werdum,-270,Walt Harris,+190,UFC 216: Ferguson vs. Lee,Oct 7th 2017
Fabricio Werdum,+110,Alistair Overeem,-150,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Fabricio Werdum,-270,Travis Browne,+190,UFC 203: Miocic vs. Overeem,Sep 10th 2016
